id,name,direction,original_lb,original_ub,HOP92,HS578T,MDAMB231
MAR08590,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08590_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08688,,forward,-1000.0,1000.0,5.937879393329413,7.222067467004291,6.662767636144434
MAR08688_REV,_REV,reverse,-1000.0,1000.0,5.937879393329413,7.222067467004291,6.662767636144434
MAR08753,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08753_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08763,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08763_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08765,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08858,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08858_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08875,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08885,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08887,,forward,-1000.0,1000.0,9.141493171244871,9.839475261507722,10.349906700960068
MAR08887_REV,_REV,reverse,-1000.0,1000.0,9.141493171244871,9.839475261507722,10.349906700960068
MAR08908,,forward,-1000.0,1000.0,9.141493171244871,9.839475261507722,10.349906700960068
MAR08908_REV,_REV,reverse,-1000.0,1000.0,9.141493171244871,9.839475261507722,10.349906700960068
MAR08928,,forward,-1000.0,1000.0,4.294445659482521,5.548366975184682,4.999122480770123
MAR08928_REV,_REV,reverse,-1000.0,1000.0,4.294445659482521,5.548366975184682,4.999122480770123
MAR09672,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00612,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR03597,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04961,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04961_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05045,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05045_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05248,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05249,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05250,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05251,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05252,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05253,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR05255,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07198,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07198_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07284,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07284_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09738,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09739,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09740,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09741,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09742,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09743,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09744,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09745,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09746,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09747,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09748,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09749,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09750,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09751,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09752,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09753,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09754,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09755,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09756,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09757,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09758,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09759,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09760,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09761,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09762,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09763,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09764,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09765,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09766,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09767,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09768,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09769,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09770,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09771,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09772,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09773,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09774,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09775,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09776,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09777,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09778,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09779,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09780,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09781,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09782,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09783,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09784,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09785,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09786,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09787,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09788,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09789,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09790,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09791,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09792,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09793,,forward,0.0,1000.0,5.064868260009923,4.945560920386862,3.923188919895997
MAR09794,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09795,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09796,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00652,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00652_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00717,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00717_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00731,,forward,0.0,1000.0,8.512901059279942,7.39785287052498,7.982583473935736
MAR00732,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00732_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00734,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00734_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00917,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00918,,forward,-1000.0,1000.0,11.60447365085373,11.803334115409736,11.7474760852731
MAR00918_REV,_REV,reverse,-1000.0,1000.0,11.795215706149184,11.845595959452224,11.837357062434412
MAR01916,,forward,-1000.0,1000.0,9.968592175054852,10.985900686142932,9.52244964479085
MAR01916_REV,_REV,reverse,-1000.0,1000.0,9.968592175054852,10.985900686142932,9.52244964479085
MAR04125,,forward,-1000.0,1000.0,7.752131192939778,6.464156240250661,6.987960253129553
MAR04125_REV,_REV,reverse,-1000.0,1000.0,8.771102134325263,7.478208635435224,8.00455087680962
MAR04892,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04892_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04902,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04902_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04955,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR06577,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR06577_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR06578,,forward,-1000.0,1000.0,14.103764977611856,14.979721420767,13.73193629906018
MAR06578_REV,_REV,reverse,-1000.0,1000.0,12.916615938218447,13.97218065513464,13.120549512069774
MAR07201,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07204,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07204_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07331,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07331_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07431,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07431_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07433,,forward,-1000.0,1000.0,11.146934540248548,11.094954217931248,11.27603112623073
MAR07433_REV,_REV,reverse,-1000.0,1000.0,11.146934540248548,11.094954217931248,11.27603112623073
MAR07434,,forward,-1000.0,1000.0,9.899520377123498,7.853685640216134,8.907236446892203
MAR07434_REV,_REV,reverse,-1000.0,1000.0,9.899520377123498,7.853685640216134,8.907236446892203
MAR07435,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07437,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07675,,forward,-1000.0,1000.0,14.54693277821274,14.800344792933108,15.108449776917764
MAR07675_REV,_REV,reverse,-1000.0,1000.0,14.54693277821274,14.800344792933108,15.108449776917764
MAR07693,,forward,-1000.0,1000.0,11.314986911857137,10.49629988066632,10.10327798490155
MAR07693_REV,_REV,reverse,-1000.0,1000.0,11.314986911857137,10.49629988066632,10.10327798490155
MAR07694,,forward,-1000.0,1000.0,7.321551614497197,7.7145217845885,8.49547626828377
MAR07694_REV,_REV,reverse,-1000.0,1000.0,7.321551614497197,7.7145217845885,8.49547626828377
MAR07695,,forward,-1000.0,1000.0,7.321551614497197,7.7145217845885,8.49547626828377
MAR07695_REV,_REV,reverse,-1000.0,1000.0,7.321551614497197,7.7145217845885,8.49547626828377
MAR07733,,forward,-1000.0,1000.0,11.207668626215908,10.608304184925066,10.827409978736112
MAR07733_REV,_REV,reverse,-1000.0,1000.0,11.207668626215908,10.608304184925066,10.827409978736112
MAR07740,,forward,-1000.0,1000.0,11.09204675934964,11.92029920351022,12.21776295315944
MAR07740_REV,_REV,reverse,-1000.0,1000.0,11.09204675934964,11.92029920351022,12.21776295315944
MAR07743,,forward,-1000.0,1000.0,9.224005330977272,9.92737107737514,9.680421440450708
MAR07743_REV,_REV,reverse,-1000.0,1000.0,9.659677585741852,10.402696716575823,10.07930518678226
MAR07759,,forward,-1000.0,1000.0,13.96182140682891,13.43955130878411,14.110064330858007
MAR07759_REV,_REV,reverse,-1000.0,1000.0,9.847797395646865,9.326170707023136,9.99589624598942
MAR07761,,forward,-1000.0,1000.0,0.595375352570432,1.778280055956939,0.3361177293404729
MAR07761_REV,_REV,reverse,-1000.0,1000.0,0.595375352570432,1.778280055956939,0.3361177293404729
MAR07793,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07793_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08084,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08084_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08086,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08086_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08145,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08145_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08146,,forward,-1000.0,1000.0,8.512901059279942,7.39785287052498,7.982583473935736
MAR08146_REV,_REV,reverse,-1000.0,1000.0,8.512901059279942,7.39785287052498,7.982583473935736
MAR08153,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08153_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08157,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08157_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08160,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08160_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08163,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08163_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08193,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08193_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08195,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08195_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08199,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08199_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08205,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08205_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08207,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08207_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08213,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08213_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08215,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08215_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08222,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08222_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08230,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08230_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08232,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08232_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08241,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08241_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08243,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08243_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08252,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08252_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08259,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08259_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08265,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08265_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08269,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08269_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08272,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08272_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08282,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08282_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08289,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08289_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08296,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08296_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08299,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08299_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08303,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08303_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08310,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08310_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08312,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08312_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08314,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08314_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08320,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08320_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08323,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08323_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08328,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08328_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08335,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08335_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08338,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08338_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08496,,forward,-1000.0,1000.0,6.9565323221016016,4.242232632380262,3.930902623101957
MAR08496_REV,_REV,reverse,-1000.0,1000.0,6.9565323221016016,4.242232632380262,3.930902623101957
MAR08524,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08524_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08527,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08527_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08661,,forward,0.0,1000.0,5.549300206072289,2.594454088297931,4.758260677408686
MAR08673,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08673_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08793,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08834,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08856,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08857,,forward,-1000.0,1000.0,11.71564634711191,11.814861233923088,11.792543210175747
MAR08857_REV,_REV,reverse,-1000.0,1000.0,11.62353951871552,11.780573480688323,11.742021053030689
MAR08874,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08874_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08880,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08880_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08882,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08882_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08895,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08895_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08897,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08897_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08900,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08900_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08902,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08902_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08904,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08904_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR08920,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09199,,forward,0.0,1000.0,13.182080547554063,13.61146047518781,13.798949807687054
MAR09664,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09665,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09665_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09666,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09667,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09667_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09668,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09668_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09669,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09669_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09670,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09670_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09671,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR09671_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07182,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07330,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07432,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR07432_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR04313,,forward,-1000.0,1000.0,14.095862679478042,14.974466943807132,13.451070530407009
MAR04313_REV,_REV,reverse,-1000.0,1000.0,14.274286804767485,15.175943113879164,13.95293541026446
MAR07307,,forward,0.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR01809,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR01809_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00020,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00020_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00461,,forward,-1000.0,1000.0,8.222344562063629,5.90468674481717,7.356472941655832
MAR00461_REV,_REV,reverse,-1000.0,1000.0,8.222344562063629,5.90468674481717,7.356472941655832
MAR00462,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00462_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00466,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00466_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00467,,forward,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00467_REV,_REV,reverse,-1000.0,1000.0,29.43650848878935,31.01548913891323,30.123791864115223
MAR00664,,forward,-1000.0,1000.0,8.60796342092944,9.120788594356144,8.575927383364478
MAR00664_REV,_REV,reverse,-1000.0,1000.0,8.60796342092944,9.120788594356144,8.575927383364478
MAR00730,,forward,-1000.0,1000.0,10.298181577326648,10.531779278909504,10.2683478764484
